image_id,dim0,dim1
00015370_003,1024,1024
00014129_008,1024,1024
00026480_004,1024,1024
00022481_008,1024,1024
00026876_003,1024,1024
00022750_000,1024,1024
00011719_022,1024,1024
00005515_005,1024,1024
00030079_046,1024,1024
00011010_009,1024,1024
00017664_001,1024,1024
00017107_000,1024,1024
00008888_047,1024,1024
00014352_009,1024,1024
00002165_003,1024,1024
00017645_007,1024,1024
00017044_013,1024,1024
00007808_001,1024,1024
00020408_037,1024,1024
00015229_000,1024,1024
00022427_001,1024,1024
00014684_000,1024,1024
00017207_014,1024,1024
00002553_000,1024,1024
00027659_000,1024,1024
00021609_002,1024,1024
00020918_000,1024,1024
00016942_007,1024,1024
00006479_001,1024,1024
00006024_010,1024,1024
00002638_000,1024,1024
00001592_000,1024,1024
00007001_000,1024,1024
00004091_000,1024,1024
00019089_002,1024,1024
00020444_000,1024,1024
00005107_000,1024,1024
00026793_004,1024,1024
00003393_008,1024,1024
00025153_000,1024,1024
00004066_005,1024,1024
00025169_005,1024,1024
00019408_000,1024,1024
00012113_000,1024,1024
00010723_009,1024,1024
00008397_003,1024,1024
00011967_006,1024,1024
00028628_010,1024,1024
00013625_034,1024,1024
00002961_000,1024,1024
00001086_001,1024,1024
00012579_001,1024,1024
00002208_009,1024,1024
00030176_000,1024,1024
00011740_001,1024,1024
00019769_003,1024,1024
00004606_000,1024,1024
00013890_013,1024,1024
00000682_001,1024,1024
00012043_004,1024,1024
00009608_014,1024,1024
00003053_003,1024,1024
00025505_004,1024,1024
00009403_010,1024,1024
00024178_000,1024,1024
00015149_000,1024,1024
00005067_006,1024,1024
00004339_001,1024,1024
00012238_002,1024,1024
00014203_028,1024,1024
00003640_001,1024,1024
00015530_134,1024,1024
00009664_000,1024,1024
00000758_000,1024,1024
00010092_039,1024,1024
00016732_018,1024,1024
00028762_001,1024,1024
00000061_019,1024,1024
00000248_020,1024,1024
00004975_004,1024,1024
00014764_004,1024,1024
00030389_003,1024,1024
00016732_020,1024,1024
00004661_000,1024,1024
00005400_008,1024,1024
00028774_012,1024,1024
00002218_004,1024,1024
00024121_000,1024,1024
00009584_000,1024,1024
00024107_000,1024,1024
00005315_000,1024,1024
00006808_035,1024,1024
00028219_002,1024,1024
00020455_000,1024,1024
00004360_002,1024,1024
00029308_000,1024,1024
00000422_005,1024,1024
00020312_000,1024,1024
00020080_003,1024,1024
00013982_005,1024,1024
00001855_007,1024,1024
00013929_000,1024,1024
00013244_011,1024,1024
00020405_017,1024,1024
00018734_000,1024,1024
00018091_020,1024,1024
00020476_003,1024,1024
00024216_000,1024,1024
00022776_013,1024,1024
00019965_000,1024,1024
00008678_005,1024,1024
00015530_147,1024,1024
00001194_006,1024,1024
00011425_003,1024,1024
00013615_043,1024,1024
00022670_001,1024,1024
00013992_018,1024,1024
00011872_000,1024,1024
00012475_000,1024,1024
00021179_005,1024,1024
00000869_006,1024,1024
00025892_000,1024,1024
00013429_000,1024,1024
00001146_000,1024,1024
00008708_008,1024,1024
00016799_000,1024,1024
00025081_007,1024,1024
00009281_014,1024,1024
00025238_019,1024,1024
00023309_016,1024,1024
00004158_001,1024,1024
00020286_004,1024,1024
00012815_001,1024,1024
00020529_000,1024,1024
00015770_005,1024,1024
00021637_001,1024,1024
00012863_037,1024,1024
00016750_000,1024,1024
00015530_063,1024,1024
00021332_000,1024,1024
00022431_002,1024,1024
00014186_001,1024,1024
00013685_040,1024,1024
00016894_000,1024,1024
00001992_012,1024,1024
00021307_011,1024,1024
00005218_013,1024,1024
00001150_000,1024,1024
00019871_004,1024,1024
00025252_048,1024,1024
00028601_000,1024,1024
00009380_010,1024,1024
00021362_005,1024,1024
00007058_001,1024,1024
00028402_000,1024,1024
00002221_000,1024,1024
00026022_000,1024,1024
00003890_000,1024,1024
00024080_000,1024,1024
00002739_001,1024,1024
00005493_001,1024,1024
00011021_006,1024,1024
00021461_000,1024,1024
00002816_001,1024,1024
00019658_004,1024,1024
00003198_009,1024,1024
00010741_015,1024,1024
00009665_002,1024,1024
00009606_011,1024,1024
00017541_025,1024,1024
00023173_003,1024,1024
00001006_028,1024,1024
00003940_004,1024,1024
00008636_003,1024,1024
00016497_002,1024,1024
00018237_035,1024,1024
00017369_001,1024,1024
00007972_000,1024,1024
00003681_005,1024,1024
00017212_000,1024,1024
00008405_000,1024,1024
00023008_000,1024,1024
00018427_008,1024,1024
00009993_000,1024,1024
00029596_003,1024,1024
00012273_001,1024,1024
00000531_001,1024,1024
00023009_006,1024,1024
00029809_005,1024,1024
00021614_000,1024,1024
00014006_010,1024,1024
00017980_008,1024,1024
00020819_011,1024,1024
00005815_005,1024,1024
00012280_014,1024,1024
00029636_000,1024,1024
00014411_000,1024,1024
00027725_018,1024,1024
00027930_002,1024,1024
00023309_007,1024,1024
00008727_013,1024,1024
00020935_004,1024,1024
00012189_000,1024,1024
00004435_014,1024,1024
00010133_000,1024,1024
00022357_001,1024,1024
00018739_019,1024,1024
00015940_002,1024,1024
00009334_000,1024,1024
00027726_004,1024,1024
00012431_005,1024,1024
00022569_000,1024,1024
00008147_010,1024,1024
00010032_010,1024,1024
00015082_004,1024,1024
00013608_011,1024,1024
00011749_000,1024,1024
00007061_006,1024,1024
00025381_006,1024,1024
00006727_001,1024,1024
00003970_002,1024,1024
00027630_001,1024,1024
00000521_000,1024,1024
00028876_000,1024,1024
00027889_000,1024,1024
00022785_004,1024,1024
00010049_001,1024,1024
00023791_001,1024,1024
00028095_000,1024,1024
00013829_009,1024,1024
00021112_005,1024,1024
00014095_002,1024,1024
00018318_002,1024,1024
00025746_005,1024,1024
00011402_016,1024,1024
00000013_026,1024,1024
00011436_004,1024,1024
00011678_000,1024,1024
00001558_003,1024,1024
00001989_012,1024,1024
00020680_005,1024,1024
00006411_008,1024,1024
00005532_046,1024,1024
00000079_000,1024,1024
00000743_003,1024,1024
00007526_029,1024,1024
00027617_001,1024,1024
00029501_000,1024,1024
00022720_003,1024,1024
00012322_000,1024,1024
00004268_007,1024,1024
00007566_001,1024,1024
00008566_012,1024,1024
00005311_005,1024,1024
00010815_003,1024,1024
00017826_000,1024,1024
00018366_027,1024,1024
00017236_051,1024,1024
00022726_019,1024,1024
00012659_036,1024,1024
00004858_070,1024,1024
00000612_000,1024,1024
00006271_096,1024,1024
00020405_003,1024,1024
00025977_007,1024,1024
00029880_006,1024,1024
00013352_000,1024,1024
00000251_000,1024,1024
00024592_000,1024,1024
00025473_006,1024,1024
00006300_000,1024,1024
00001678_004,1024,1024
00003900_000,1024,1024
00010828_009,1024,1024
00028052_000,1024,1024
00019786_003,1024,1024
00016990_006,1024,1024
00009225_000,1024,1024
00005218_020,1024,1024
00022192_032,1024,1024
00010506_001,1024,1024
00016122_005,1024,1024
00014809_000,1024,1024
00028317_007,1024,1024
00012932_000,1024,1024
00003292_007,1024,1024
00028774_005,1024,1024
00018394_005,1024,1024
00027726_050,1024,1024
00029043_002,1024,1024
00018344_000,1024,1024
00020503_007,1024,1024
00008036_000,1024,1024
00012741_018,1024,1024
00018607_001,1024,1024
00027455_005,1024,1024
00023526_000,1024,1024
00028350_001,1024,1024
00017835_015,1024,1024
00023279_000,1024,1024
00015231_000,1024,1024
00009953_026,1024,1024
00010417_001,1024,1024
00011161_000,1024,1024
00025419_000,1024,1024
00012045_039,1024,1024
00019021_002,1024,1024
00016761_000,1024,1024
00027642_002,1024,1024
00030134_000,1024,1024
00010350_018,1024,1024
00001101_002,1024,1024
00001088_010,1024,1024
00026684_002,1024,1024
00006344_002,1024,1024
00010583_015,1024,1024
00030358_000,1024,1024
00006192_002,1024,1024
00007245_001,1024,1024
00008008_025,1024,1024
00005920_005,1024,1024
00012576_011,1024,1024
00007040_000,1024,1024
00027298_001,1024,1024
00026815_004,1024,1024
00030079_061,1024,1024
00007861_000,1024,1024
00004858_045,1024,1024
00020339_004,1024,1024
00029115_000,1024,1024
00010815_021,1024,1024
00009024_000,1024,1024
00022540_000,1024,1024
00004962_000,1024,1024
00030279_010,1024,1024
00022977_016,1024,1024
00010294_008,1024,1024
00014022_070,1024,1024
00001692_000,1024,1024
00003574_012,1024,1024
00004948_001,1024,1024
00004574_000,1024,1024
00014203_015,1024,1024
00001077_002,1024,1024
00019368_000,1024,1024
00009912_001,1024,1024
00018019_004,1024,1024
00014145_019,1024,1024
00011619_007,1024,1024
00003230_000,1024,1024
00020631_004,1024,1024
00001075_015,1024,1024
00022458_013,1024,1024
00008056_009,1024,1024
00011485_004,1024,1024
00002345_000,1024,1024
00011504_028,1024,1024
00012428_003,1024,1024
00011424_004,1024,1024
00016410_039,1024,1024
00023487_007,1024,1024
00007976_000,1024,1024
00028156_000,1024,1024
00017584_001,1024,1024
00017573_000,1024,1024
00015929_009,1024,1024
00004592_000,1024,1024
00000805_001,1024,1024
00024103_000,1024,1024
00008463_001,1024,1024
00027017_002,1024,1024
00017264_001,1024,1024
00018100_003,1024,1024
00009341_000,1024,1024
00014296_000,1024,1024
00013608_006,1024,1024
00021115_002,1024,1024
00007034_048,1024,1024
00028911_007,1024,1024
00029729_000,1024,1024
00013471_010,1024,1024
00013952_003,1024,1024
00015031_000,1024,1024
00003459_023,1024,1024
00020960_004,1024,1024
00002570_004,1024,1024
00012093_002,1024,1024
00006681_000,1024,1024
00013175_012,1024,1024
00020117_000,1024,1024
00003534_027,1024,1024
00007717_001,1024,1024
00020289_000,1024,1024
00025337_000,1024,1024
00022717_002,1024,1024
00009138_022,1024,1024
00025303_021,1024,1024
00016064_008,1024,1024
00019365_007,1024,1024
00008013_001,1024,1024
00025707_007,1024,1024
00010120_004,1024,1024
00016291_055,1024,1024
00009993_004,1024,1024
00012834_083,1024,1024
00004893_022,1024,1024
00000545_000,1024,1024
00007195_003,1024,1024
00009473_001,1024,1024
00017946_000,1024,1024
00019766_009,1024,1024
00014473_000,1024,1024
00001249_010,1024,1024
00005200_007,1024,1024
00015721_005,1024,1024
00025464_000,1024,1024
00022324_000,1024,1024
00002740_001,1024,1024
00005298_005,1024,1024
00022208_000,1024,1024
00016227_000,1024,1024
00004156_002,1024,1024
00020629_007,1024,1024
00009549_001,1024,1024
00018840_032,1024,1024
00016895_002,1024,1024
00009248_000,1024,1024
00017249_002,1024,1024
00016578_000,1024,1024
00019045_003,1024,1024
00022914_003,1024,1024
00005089_048,1024,1024
00001301_020,1024,1024
00006024_007,1024,1024
00014475_001,1024,1024
00014634_000,1024,1024
00004427_001,1024,1024
00014285_002,1024,1024
00008309_003,1024,1024
00001045_004,1024,1024
00017852_013,1024,1024
00017635_009,1024,1024
00003868_001,1024,1024
00013791_000,1024,1024
00007034_012,1024,1024
00007339_003,1024,1024
00005066_052,1024,1024
00029681_000,1024,1024
00006302_000,1024,1024
00000390_000,1024,1024
00018111_000,1024,1024
00003771_000,1024,1024
00008339_001,1024,1024
00027833_018,1024,1024
00026157_002,1024,1024
00028684_003,1024,1024
00002719_001,1024,1024
00025322_001,1024,1024
00002597_000,1024,1024
00003770_001,1024,1024
00002547_006,1024,1024
00006981_007,1024,1024
00002405_003,1024,1024
00019373_025,1024,1024
00024416_001,1024,1024
00014201_004,1024,1024
00017835_008,1024,1024
00024012_000,1024,1024
00004682_003,1024,1024
00016818_002,1024,1024
00025695_006,1024,1024
00017940_001,1024,1024
00007620_009,1024,1024
00027621_000,1024,1024
00013731_004,1024,1024
00017835_010,1024,1024
00028916_002,1024,1024
00001429_007,1024,1024
00009566_003,1024,1024
00004381_039,1024,1024
00002107_000,1024,1024
00030439_006,1024,1024
00006769_003,1024,1024
00015310_000,1024,1024
00009482_000,1024,1024
00002288_007,1024,1024
00025391_004,1024,1024
00019113_000,1024,1024
00006626_006,1024,1024
00007113_000,1024,1024
00015386_016,1024,1024
00002156_004,1024,1024
00013625_048,1024,1024
00006903_001,1024,1024
00026843_001,1024,1024
00006298_004,1024,1024
00014356_015,1024,1024
00004594_002,1024,1024
00011163_000,1024,1024
00001402_000,1024,1024
00027250_000,1024,1024
00004925_003,1024,1024
00000938_004,1024,1024
00007286_013,1024,1024
00013670_010,1024,1024
00020725_019,1024,1024
00007491_000,1024,1024
00030183_004,1024,1024
00027584_008,1024,1024
00019381_000,1024,1024
00019663_004,1024,1024
00016445_003,1024,1024
00011237_017,1024,1024
00007322_021,1024,1024
00004135_000,1024,1024
00006936_004,1024,1024
00027168_001,1024,1024
00015069_000,1024,1024
00020294_010,1024,1024
00006695_004,1024,1024
00015556_021,1024,1024
00009845_055,1024,1024
00005801_002,1024,1024
00009366_000,1024,1024
00018419_001,1024,1024
00016497_001,1024,1024
00010398_001,1024,1024
00022672_009,1024,1024
00019176_005,1024,1024
00019557_001,1024,1024
00000116_040,1024,1024
00001558_005,1024,1024
00011167_008,1024,1024
00013197_001,1024,1024
00017158_017,1024,1024
00021231_006,1024,1024
00013613_007,1024,1024
00012161_014,1024,1024
00000583_016,1024,1024
00003995_000,1024,1024
00014314_005,1024,1024
00025662_001,1024,1024
00021582_010,1024,1024
00025537_001,1024,1024
00013282_004,1024,1024
00000468_007,1024,1024
00020209_005,1024,1024
00017138_013,1024,1024
00008691_006,1024,1024
00000618_007,1024,1024
00020809_011,1024,1024
00018448_005,1024,1024
00023260_003,1024,1024
00002883_001,1024,1024
00010119_000,1024,1024
00022762_000,1024,1024
00022669_000,1024,1024
00029159_003,1024,1024
00014178_003,1024,1024
00019242_020,1024,1024
00017504_062,1024,1024
00010607_004,1024,1024
00019899_025,1024,1024
00015170_003,1024,1024
00022192_012,1024,1024
00025811_004,1024,1024
00019641_000,1024,1024
00000061_025,1024,1024
00017722_000,1024,1024
00011744_000,1024,1024
00013557_016,1024,1024
00015184_000,1024,1024
00019544_000,1024,1024
00015758_000,1024,1024
00000417_001,1024,1024
00003573_003,1024,1024
00014492_000,1024,1024
00017674_001,1024,1024
00008556_000,1024,1024
00006449_001,1024,1024
00003319_000,1024,1024
00021840_022,1024,1024
00011988_001,1024,1024
00011385_002,1024,1024
00019643_025,1024,1024
00021595_000,1024,1024
00003527_003,1024,1024
00006102_007,1024,1024
00025109_003,1024,1024
00004188_008,1024,1024
00015785_002,1024,1024
00014285_013,1024,1024
00007410_000,1024,1024
00027657_003,1024,1024
00007803_000,1024,1024
00026040_000,1024,1024
00020683_000,1024,1024
00019726_002,1024,1024
00030055_000,1024,1024
00026597_010,1024,1024
00015679_004,1024,1024
00018153_000,1024,1024
00024823_000,1024,1024
00014034_009,1024,1024
00004065_008,1024,1024
00018312_009,1024,1024
00030209_008,1024,1024
00019437_007,1024,1024
00013774_000,1024,1024
00007460_000,1024,1024
00017925_000,1024,1024
00026132_019,1024,1024
00022708_006,1024,1024
00001138_000,1024,1024
00004339_003,1024,1024
00019395_018,1024,1024
00013249_043,1024,1024
00007340_000,1024,1024
00001255_017,1024,1024
00013634_000,1024,1024
00018117_001,1024,1024
00016216_000,1024,1024
00000459_037,1024,1024
00001951_000,1024,1024
00030545_000,1024,1024
00023128_004,1024,1024
00012671_002,1024,1024
00029510_000,1024,1024
00001203_005,1024,1024
00018251_006,1024,1024
00014355_004,1024,1024
00029621_000,1024,1024
00027165_000,1024,1024
00009842_003,1024,1024
00028081_003,1024,1024
00009829_000,1024,1024
00019176_062,1024,1024
00022880_002,1024,1024
00020827_006,1024,1024
00025252_011,1024,1024
00013765_008,1024,1024
00000181_001,1024,1024
00010007_177,1024,1024
00015032_002,1024,1024
00015160_022,1024,1024
00011355_012,1024,1024
00018921_024,1024,1024
00009574_017,1024,1024
00000649_000,1024,1024
00006906_020,1024,1024
00029542_000,1024,1024
00025628_020,1024,1024
00019938_003,1024,1024
00012834_148,1024,1024
00011291_002,1024,1024
00022962_000,1024,1024
00004341_000,1024,1024
00003064_032,1024,1024
00003011_004,1024,1024
00010531_022,1024,1024
00019021_001,1024,1024
00006195_007,1024,1024
00008009_040,1024,1024
00004086_000,1024,1024
00020060_008,1024,1024
00019562_001,1024,1024
00003529_002,1024,1024
00014899_000,1024,1024
00000627_010,1024,1024
00030635_002,1024,1024
00027355_005,1024,1024
00001936_000,1024,1024
00028210_000,1024,1024
00022283_029,1024,1024
00008005_001,1024,1024
00019880_008,1024,1024
00007670_002,1024,1024
00017258_019,1024,1024
00021748_000,1024,1024
00001047_003,1024,1024
00004360_010,1024,1024
00026132_010,1024,1024
00017405_028,1024,1024
00022208_005,1024,1024
00017136_018,1024,1024
00029969_000,1024,1024
00016094_023,1024,1024
00000832_005,1024,1024
00011193_001,1024,1024
00013346_008,1024,1024
00030377_000,1024,1024
00021610_034,1024,1024
00028961_006,1024,1024
00006315_008,1024,1024
00009717_001,1024,1024
00014387_007,1024,1024
00014242_000,1024,1024
00011832_002,1024,1024
00015058_005,1024,1024
00001104_011,1024,1024
00010723_006,1024,1024
00001589_001,1024,1024
00012130_002,1024,1024
00000121_004,1024,1024
00009600_009,1024,1024
00014004_012,1024,1024
00015732_017,1024,1024
00005944_000,1024,1024
00010398_000,1024,1024
00019785_003,1024,1024
00007534_004,1024,1024
00015423_001,1024,1024
00004858_082,1024,1024
00012089_010,1024,1024
00015338_012,1024,1024
00010815_009,1024,1024
00018387_006,1024,1024
00014253_029,1024,1024
00002799_000,1024,1024
00014826_004,1024,1024
00013834_006,1024,1024
00015721_009,1024,1024
00005712_024,1024,1024
00030015_000,1024,1024
00004633_000,1024,1024
00010443_000,1024,1024
00013999_005,1024,1024
00025849_037,1024,1024
00017771_000,1024,1024
00026810_016,1024,1024
00007441_000,1024,1024
00014149_007,1024,1024
00003045_003,1024,1024
00013601_017,1024,1024
00013917_008,1024,1024
00013424_004,1024,1024
00014790_012,1024,1024
00020857_002,1024,1024
00023639_000,1024,1024
00013635_001,1024,1024
00030247_009,1024,1024
00001558_008,1024,1024
00017594_002,1024,1024
00011925_049,1024,1024
00003159_001,1024,1024
00011053_001,1024,1024
00011837_008,1024,1024
00004737_008,1024,1024
00005395_007,1024,1024
00000727_002,1024,1024
00004270_000,1024,1024
00001006_026,1024,1024
00016009_042,1024,1024
00021289_000,1024,1024
00022877_024,1024,1024
00018899_000,1024,1024
00017405_010,1024,1024
00012413_007,1024,1024
00029572_000,1024,1024
00011683_038,1024,1024
00009067_003,1024,1024
00001280_002,1024,1024
00012094_024,1024,1024
00009281_012,1024,1024
00010513_001,1024,1024
00019395_011,1024,1024
00008008_031,1024,1024
00020649_001,1024,1024
00022766_000,1024,1024
00023594_000,1024,1024
00008081_006,1024,1024
00001900_038,1024,1024
00021782_018,1024,1024
00019176_079,1024,1024
00014688_002,1024,1024
00020705_000,1024,1024
00007816_001,1024,1024
00007576_015,1024,1024
00003917_000,1024,1024
00004428_002,1024,1024
00023435_002,1024,1024
00006762_004,1024,1024
00019831_004,1024,1024
00004267_000,1024,1024
00003837_008,1024,1024
00012717_000,1024,1024
00026963_019,1024,1024
00020224_001,1024,1024
00015351_001,1024,1024
00002395_036,1024,1024
00004381_045,1024,1024
00017325_000,1024,1024
00027073_000,1024,1024
00006973_006,1024,1024
00007229_000,1024,1024
00012141_004,1024,1024
00010642_000,1024,1024
00014356_005,1024,1024
00014454_003,1024,1024
00013447_010,1024,1024
00001335_001,1024,1024
00008295_009,1024,1024
00011315_001,1024,1024
00011771_002,1024,1024
00013670_057,1024,1024
00006352_000,1024,1024
00001363_000,1024,1024
00002355_002,1024,1024
00022257_000,1024,1024
00018226_000,1024,1024
00029018_000,1024,1024
00005916_004,1024,1024
00009643_000,1024,1024
00026336_001,1024,1024
00012931_033,1024,1024
00023009_003,1024,1024
00010550_000,1024,1024
00001497_000,1024,1024
00009401_001,1024,1024
00026860_004,1024,1024
00000084_000,1024,1024
00007482_014,1024,1024
00021980_000,1024,1024
00017714_019,1024,1024
00012378_000,1024,1024
00004168_004,1024,1024
00004192_000,1024,1024
00001958_004,1024,1024
00030146_002,1024,1024
00007916_005,1024,1024
00000276_000,1024,1024
00011857_013,1024,1024
00011504_015,1024,1024
00003239_001,1024,1024
00001974_011,1024,1024
00029930_000,1024,1024
00025233_000,1024,1024
00004931_019,1024,1024
00004699_001,1024,1024
00021954_004,1024,1024
00000797_004,1024,1024
00019222_002,1024,1024
00027912_008,1024,1024
00012045_008,1024,1024
00017188_000,1024,1024
00026137_002,1024,1024
00004533_025,1024,1024
00018724_014,1024,1024
00011591_000,1024,1024
00021616_004,1024,1024
00011174_008,1024,1024
00001187_006,1024,1024
00012709_000,1024,1024
00012882_000,1024,1024
00005853_006,1024,1024
00026928_001,1024,1024
00004750_004,1024,1024
00015173_012,1024,1024
00003109_000,1024,1024
00009691_010,1024,1024
00007519_003,1024,1024
00012511_004,1024,1024
00006626_005,1024,1024
00018451_000,1024,1024
00003230_012,1024,1024
00008188_001,1024,1024
00023689_000,1024,1024
00017981_004,1024,1024
00007109_014,1024,1024
00014839_031,1024,1024
00012628_016,1024,1024
00007885_004,1024,1024
00002860_002,1024,1024
00015688_001,1024,1024
00014414_004,1024,1024
00017622_001,1024,1024
00003787_002,1024,1024
00018608_016,1024,1024
00025729_000,1024,1024
00011558_008,1024,1024
00024674_000,1024,1024
00018175_026,1024,1024
00000915_004,1024,1024
00023325_027,1024,1024
00020666_003,1024,1024
00010475_040,1024,1024
00018046_003,1024,1024
00021290_004,1024,1024
00008004_009,1024,1024
00005066_020,1024,1024
00019235_000,1024,1024
00013198_000,1024,1024
00015953_022,1024,1024
00013144_004,1024,1024
00014083_005,1024,1024
00011514_006,1024,1024
00015376_024,1024,1024
00002627_000,1024,1024
00028039_000,1024,1024
00009890_002,1024,1024
00020326_088,1024,1024
00005722_014,1024,1024
00014054_000,1024,1024
00013917_044,1024,1024
00028518_025,1024,1024
00015142_000,1024,1024
00010530_010,1024,1024
00003040_000,1024,1024
00025189_005,1024,1024
00016494_002,1024,1024
00025444_013,1024,1024
00021672_000,1024,1024
00014346_034,1024,1024
00009819_000,1024,1024
00002382_000,1024,1024
00028873_006,1024,1024
00000906_000,1024,1024
00002615_000,1024,1024
00022780_000,1024,1024
00027320_011,1024,1024
00006304_011,1024,1024
00010815_022,1024,1024
00004978_005,1024,1024
00013066_000,1024,1024
00028271_003,1024,1024
00002980_001,1024,1024
00008195_000,1024,1024
00014141_000,1024,1024
00000554_000,1024,1024
00021616_009,1024,1024
00002400_000,1024,1024
00001782_000,1024,1024
00015360_002,1024,1024
00021214_000,1024,1024
00020290_006,1024,1024
00011632_022,1024,1024
00005681_032,1024,1024
00028765_020,1024,1024
00009234_002,1024,1024
00026412_019,1024,1024
00005684_000,1024,1024
00014197_032,1024,1024
00008701_035,1024,1024
00010479_010,1024,1024
00021670_020,1024,1024
00019124_018,1024,1024
00030169_000,1024,1024
00015107_000,1024,1024
00018187_052,1024,1024
00006351_000,1024,1024
00017046_014,1024,1024
00005064_000,1024,1024
00022600_001,1024,1024
00021626_007,1024,1024
00018356_005,1024,1024
00017214_003,1024,1024
00030104_000,1024,1024
00007678_001,1024,1024
00001836_074,1024,1024
00002486_000,1024,1024
00021994_002,1024,1024
00026053_000,1024,1024
00003875_011,1024,1024
00025355_000,1024,1024
00019124_096,1024,1024
00008522_025,1024,1024
00030301_000,1024,1024
00020895_000,1024,1024
00012620_001,1024,1024
00024581_000,1024,1024
00010772_007,1024,1024
00011839_000,1024,1024
00008806_009,1024,1024
00014879_005,1024,1024
00029533_000,1024,1024
00018427_009,1024,1024
00004001_001,1024,1024
00026625_005,1024,1024
00015646_055,1024,1024
00006525_000,1024,1024
00020405_008,1024,1024
00014398_017,1024,1024
00010758_015,1024,1024
00000954_005,1024,1024
00012874_017,1024,1024
00015809_009,1024,1024
00029395_000,1024,1024
00009889_003,1024,1024
00019835_000,1024,1024
00027368_005,1024,1024
00025499_000,1024,1024
00004824_015,1024,1024
00000099_006,1024,1024
00013615_042,1024,1024
00026372_003,1024,1024
00027079_012,1024,1024
00016265_000,1024,1024
00015171_015,1024,1024
00027415_077,1024,1024
00002611_010,1024,1024
00013002_004,1024,1024
00006667_004,1024,1024
00016246_000,1024,1024
00000359_002,1024,1024
00000415_002,1024,1024
00013111_038,1024,1024
00006754_003,1024,1024
00020513_033,1024,1024
00016705_009,1024,1024
00015247_002,1024,1024
00016240_001,1024,1024
00015913_001,1024,1024
00016469_000,1024,1024
00006271_066,1024,1024
00020607_002,1024,1024
00014751_000,1024,1024
00016341_003,1024,1024
00011306_000,1024,1024
00003084_001,1024,1024
00029124_001,1024,1024
00012883_000,1024,1024
00025861_000,1024,1024
00007816_007,1024,1024
00030140_000,1024,1024
00022578_001,1024,1024
00002765_003,1024,1024
00009892_001,1024,1024
00006215_000,1024,1024
00029388_000,1024,1024
00016715_004,1024,1024
00006296_006,1024,1024
00007244_001,1024,1024
00017994_004,1024,1024
00005026_015,1024,1024
00016715_007,1024,1024
00028063_002,1024,1024
00009458_000,1024,1024
00009608_035,1024,1024
00015616_001,1024,1024
00001935_000,1024,1024
00006040_008,1024,1024
00022245_016,1024,1024
00015606_050,1024,1024
00010555_003,1024,1024
00007886_012,1024,1024
00030114_000,1024,1024
00009527_005,1024,1024
00019750_018,1024,1024
00013594_047,1024,1024
00021151_000,1024,1024
00001487_000,1024,1024
00022402_002,1024,1024
00023033_002,1024,1024
00014167_002,1024,1024
00024326_000,1024,1024
00012132_002,1024,1024
00021224_000,1024,1024
00008774_002,1024,1024
00002066_014,1024,1024
00006446_004,1024,1024
00013152_005,1024,1024
00002639_010,1024,1024
00009727_002,1024,1024
00021528_002,1024,1024
00010530_020,1024,1024
00026798_002,1024,1024
00008342_013,1024,1024
00009973_003,1024,1024
00018650_000,1024,1024
00009231_008,1024,1024
00015606_044,1024,1024
00014079_000,1024,1024
00020380_002,1024,1024
00021154_005,1024,1024
00021506_002,1024,1024
00017704_001,1024,1024
00012622_024,1024,1024
00010585_015,1024,1024
00017638_000,1024,1024
00013360_000,1024,1024
00019464_004,1024,1024
00005140_001,1024,1024
00013346_005,1024,1024
00015926_000,1024,1024
00013294_001,1024,1024
00025923_001,1024,1024
00017108_003,1024,1024
00015081_008,1024,1024
00000468_005,1024,1024
00012573_012,1024,1024
00008111_000,1024,1024
00013205_004,1024,1024
00020080_002,1024,1024
00015929_000,1024,1024
00001303_000,1024,1024
00009759_002,1024,1024
00018525_002,1024,1024
00013176_005,1024,1024
00026738_007,1024,1024
00027093_001,1024,1024
00028509_006,1024,1024
00021381_008,1024,1024
00001091_000,1024,1024
00017237_001,1024,1024
00011387_000,1024,1024
00024851_000,1024,1024
00018451_006,1024,1024
00018000_004,1024,1024
00021533_000,1024,1024
00030384_000,1024,1024
00002688_002,1024,1024
00030323_013,1024,1024
00027108_005,1024,1024
00009806_000,1024,1024
00022290_006,1024,1024
00016399_018,1024,1024
00017915_000,1024,1024
00014928_000,1024,1024
00014324_000,1024,1024
00017086_000,1024,1024
00029017_003,1024,1024
00017138_113,1024,1024
00024843_000,1024,1024
00002003_006,1024,1024
00016052_014,1024,1024
00002387_006,1024,1024
00006270_006,1024,1024
00010990_002,1024,1024
00017356_002,1024,1024
00003996_000,1024,1024
00001426_000,1024,1024
00014559_001,1024,1024
00011446_003,1024,1024
00006691_000,1024,1024
00008871_001,1024,1024
00001950_001,1024,1024
00022166_001,1024,1024
00013670_036,1024,1024
00007151_000,1024,1024
00008554_010,1024,1024
00019154_000,1024,1024
00018837_000,1024,1024
00000901_003,1024,1024
00011304_001,1024,1024
00015192_002,1024,1024
00007273_000,1024,1024
00018101_002,1024,1024
00021274_011,1024,1024
00017963_003,1024,1024
00025117_002,1024,1024
00021185_007,1024,1024
00028044_005,1024,1024
00025846_001,1024,1024
00006670_000,1024,1024
00002360_005,1024,1024
00017454_003,1024,1024
00003426_029,1024,1024
00006413_002,1024,1024
00019176_035,1024,1024
00018176_000,1024,1024
00014534_005,1024,1024
00027229_000,1024,1024
00011391_044,1024,1024
00011640_000,1024,1024
00011632_003,1024,1024
